index,new_review
14546,맛2 / 양2 / 배달2 / 깔끔하게배달와서 좋아요 맛있고.
14547,맛2 / 양2 / 배달2 / 정말로 맛있게 먹었어요~
14548,맛2 / 양2 / 배달2 / 야끼소바 좋아해서 자주 주문해먹는데 언제나 좋네요~
14549,맛2 / 양2 / 배달2 / 배달진짜 빨라요~그덕에 따뜻하게 잘먹었습니다후기좋아서 주문해본 부대국밥~~너무 맛있었어요
14550,맛2 / 양2 / 배달2 / 떡볶이 최곱니다. 국물까지 다 먹었습니다.
14551,맛1 / 양2 / 배달2 / 배민에는 있는메뉴가 요기요에는 왜없는건가요??? 추가좀해주세요~~~~~!!!!!!!ㅠㅠ 대부분맛있는데 만두는 기름이너무 많네요
14552,맛2 / 양2 / 배달2 / 마리도 만두도 맛있어요👍🏻👍🏻👍🏻
14553,맛2 / 양2 / 배달2 / 떡복이 간 적당했구요순대도 상당이 맛나요
14554,맛2 / 양1 / 배달1 / 배달은 좀 걸렸지만 맛있게 잘먹었어요
14555,맛2 / 양2 / 배달2 / 항상 맛있게  먹어요  배송도 빠르고요
14558,맛2 / 양1 / 배달2 / 맛있었어요 김말이굿 스팸김밥단품으로는 안파시나요ㅠㅠㅠㅠㅜ제발 ㅠㅠ
14559,맛2 / 양2 / 배달2 / 저번에 시켰을때 정신없이 먹어서 사진을 못찍어서 후기를 못남겼어요ㅎㅎ이번에는 찍어두고 먹었습니당 맛있어서 금방 다해치웠어요. 분식류이지만 가격이 비싸긴한데 맛있으니 안먹을수가 없네요! 또시킬게용
14560,맛2 / 양2 / 배달2 / 가격은 분식 치고는 비싼데 너무 맛있음ㅠㅜ
14561,맛2 / 양1 / 배달2 / 양이 적은데 맛있어서 매번 시켜먹게되는 매력이 있어요!!!존맛탱
14562,맛1 / 양1 / 배달1 / 슈림프 팟타이 꽤 맛나네요
14563,맛1 / 양1 / 배달1 / 깔끔하게 맛 있었습니다유자 치킨은 가격에 비해 좀 적은듯 하지만 꽤 괜찮습니다
14564,맛2 / 양1 / 배달1 / 맛있어서 일주일 사이 3번 시켜 먹었습니다
14565,맛2 / 양2 / 배달2 / 혼자먹기 딱이네요.
14566,맛2 / 양2 / 배달2 / 아주 좋습니다. 먹느라 사진도 못찍었네요.
14567,맛2 / 양2 / 배달1 / 맛이가 너무 좋았습니다 다음에 또 시킬게요
14568,맛2 / 양2 / 배달2 / ㅎㅎ맛있어요 스쿨푸드 비싸지만 그만큼 맛있어용 배달도 빨랏어요
14569,맛1 / 양1 / 배달2 / 늘먹던건스페셜마리2인데 오늘1시켜봤네요ㅋㅋ먹던걸먹어야겠어요~~^^
14571,맛2 / 양2 / 배달2 / 맛있엇어용키키 또 시켜먹으려구요!!
14572,맛2 / 양2 / 배달2 / 부대국밥 생각보다 건더기 많고 간도 딱 맞아요~
14573,맛1 / 양2 / 배달2 / 배달이 항상 빨라서 좋아요~!
14574,맛2 / 양2 / 배달2 / 이태원부대국밥 처음시켜봤는데  간이  잘 되어있어서 좋았습니다!
14575,맛1 / 양1 / 배달0 / 왕 맛있다 근데 마요네스 소스가 좀 적었어요 ㅠ
14576,맛1 / 양1 / 배달1 / 맛은 있는데...일회용 용기 뜯고 또 비닐도 ㅠㅠ번거롭네요..간단하게..포장해 주심 더 간편할듯..
14577,맛2 / 양2 / 배달2 / 배달빨라요! 떡볶이 양도 적절하고 맛잇네요
14578,맛2 / 양2 / 배달2 / 쫄면과 마리의 조합은 끝내줍니다ㅎㅎ 서울식 부대국밥도 해장용으로 너무 좋아요 재료를 아낌없이 팍팍 넣어 주시는거 같아요~!
14579,맛2 / 양1 / 배달2 / 역시 스쿨푸드...최고..
14580,맛2 / 양2 / 배달2 / 역시 스쿨푸드에요.가격대가 있지만 냄새부터 맛까지 굉장히 고급스럽습니다.
14581,맛2 / 양2 / 배달2 / 맛있음 맛있음 맛있음
14583,맛1 / 양1 / 배달1 / 괜찮네요~~! 특히 떡볶이가^^
14584,맛2 / 양1 / 배달2 / 맛은 있는데 가격대비 양이 적은게 아쉽네요
14585,맛1 / 양2 / 배달1 / 맛있게 잘 먹었습니다아!!!
14587,맛2 / 양2 / 배달2 / 다음에도 또 시켜먹겠습니다^^
14588,맛1 / 양2 / 배달2 / 배달 빠르고 맛은 괜찮은데떡볶이가 좀 아쉽~ 떡만 많고 오뎅은 거의 없고
14589,맛2 / 양1 / 배달2 / 맛있어서 싹싹먹어요
14590,맛2 / 양1 / 배달2 / 데가 밖에 있어 주문 확인은 못 했지만 믿습니다.
14591,맛2 / 양2 / 배달2 / 배달 엄청 빨라요. 맛있게 잘 먹었어요.
14592,맛2 / 양2 / 배달2 / 여기는배달이 이상하게 빠름! 감사합니다
14593,맛2 / 양2 / 배달2 / 맛있어요 ㅎㅎㅎㅎㅎ
14594,맛2 / 양2 / 배달2 / 그럭저럭 ㅋㅋㅋㅋㅋㅋ
14595,맛2 / 양2 / 배달2 / 맛있게 먹었어요~~!
14596,맛2 / 양2 / 배달2 / 자주 시켜 먹어요 ~ 오늘도 잘 먹었습니다
14597,맛2 / 양2 / 배달2 / 맛있어요~~!^^
14599,맛2 / 양2 / 배달2 / 잘 먹엇습니다~~~
14600,맛2 / 양2 / 배달2 / 배달도빠르고. 맛도. 맛있고. 잘. 먹었읍니다
14601,맛2 / 양1 / 배달1 / 맛은 늘 좋음. 양에 비해 좀 가격이 비쌈
14602,맛2 / 양2 / 배달2 / 2시까지 가져다 달라고 부탁 드렸는데 시간도 딱 맞춰서 와 주시고 맛은 머 ㅎㅎㅎㅎ 알다시피 말 안해도 맛잇죵휴일근무에 동료들이랑 맛있게 먹었습니당
14603,맛2 / 양2 / 배달2 / 늘 최고입니다.!
14604,맛2 / 양2 / 배달2 / 오징어먹물마리는 사랑입니당 ♡명절전 야근 피로 쏴악 !!!
14605,맛2 / 양1 / 배달2 / 이틀연속 맛있어요 배달 항상 빨라서 좋아요
14606,맛2 / 양1 / 배달2 / 스쿨푸드는 정말 맛있지만 가격대비 양이 적다는 아쉬움 ㅜ
14608,맛2 / 양2 / 배달2 / 맛있어요 맛있어요 배달짱짱
14609,맛2 / 양2 / 배달2 / 김치찜 과 마리 너무 맛있어용
14611,맛2 / 양2 / 배달2 / 맛있게잘먹었습니다😊
14612,맛1 / 양2 / 배달2 / 맛있게 잘 먹었습니다 😋
14613,맛1 / 양1 / 배달1 / 잘  먹었습니다.담에  또 시킬거  같아요
14614,맛2 / 양1 / 배달2 / 빠른 배달 최고.. 👏👍 또 주문합니다아 =)
14615,맛2 / 양2 / 배달2 / 배달도무지빠르구 넘나맛있게잘먹었어요~^^♡드레싱넘맛있어요
14616,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다 ~
14617,맛2 / 양2 / 배달2 / 빨리와서 맛있게 먹었습니다.
14619,맛1 / 양1 / 배달2 / 많이 주문해서 그런지...대부분의 음식이 별로였어요. 열개 넘게 시켰는데 그 중에 면은 다 불고 떡져서 2개는 아예 한 입도 손도 안대고 그냥 버렸어요...배달은 빨리 왔는데  역시 쪼끔씩만 시켜먹어야지...내일은 서브웨이 주문해 먹어야겠어요ㅣ
14620,맛2 / 양2 / 배달2 / 재주문입니다. 스쿨푸드는  믿고 주문할수있죠. 배송도 빠름니다. 예상시간은 50분이었는데 30분안에 온듯해요.감사히 잘 먹었습니다.
14621,맛2 / 양2 / 배달2 / 항상시켜먹는데 깔끔하고 맛있어요
14622,맛2 / 양2 / 배달2 / 떡볶이 국물 많아서 좋고김밥 너~~무 맛있네요!!배달도 빠르고 굿~♡♡♡
14623,맛2 / 양2 / 배달2 / 주문한지 30분만에 왔어요 넘 맛있게 잘 먹었습니다 😋다음번에 또 시킬게요 😍
14624,맛2 / 양2 / 배달2 / 쫄면이조금뿔어서왔는데다맛있었어용
14626,맛2 / 양2 / 배달2 / 맛있게 먹었습니다!  가게 찜했습니다!
14627,맛2 / 양1 / 배달2 / 잘 먹었어요.마리가 너무 맛있어요.
14628,맛2 / 양2 / 배달2 / 스팸마리랑 떡볶이 궁합이 너무 좋아요
14629,맛2 / 양2 / 배달2 / 배달이 예상보다 빨리와서 좋앗어용
14630,맛2 / 양2 / 배달2 / 만두는 조금 차가워서 데워먹었어요! 주문한 메뉴 다 맛있어요^^
14631,맛2 / 양2 / 배달2 / 자주 먹고있어요 맛있음
14632,맛2 / 양2 / 배달2 / 음식맛있어요~배달도 빠르구요!
14633,맛2 / 양2 / 배달2 / 오늘도 맛있게 먹었습니다
14634,"맛2 / 양2 / 배달2 / 배달도 엄청 빨라서 우동,떡볶이가 너무 뜨거워서 후후불며 맛나게 먹었어요~"
14635,맛2 / 양2 / 배달2 / 역시나 믿고 먹는 스쿨푸드!! 요청사항도 잘 들어주셔서 감사합니다 덕분에 배터지게 잘 먹었습니다~
14636,맛1 / 양2 / 배달2 / 마리는 맛있었는데 국수는 조금 불고신맛이 조금 강했어요ㅜ
14637,맛2 / 양2 / 배달2 / 맛나요 ~ 배달도 빠르고 ㅎㅎ
14638,맛2 / 양2 / 배달2 / 구우우우우우우우우웃
14639,맛2 / 양1 / 배달2 / 잘 먹었습니당~~~ 맛있었어용
14640,맛2 / 양2 / 배달2 / 중독되서 자꾸 저녁을 스쿨푸드로 대신하게 되네요 ㅎㅎ배달도 빠르고 맛나요
14641,맛2 / 양2 / 배달2 / 깔끔하고 맛나요..배달도빠르구욯ㅎ
14642,맛2 / 양2 / 배달2 / 친구한테 보내준건데 빠르고 맛있다고 함
14643,맛2 / 양2 / 배달2 / 맛있게. 먹었어요.  쟁반떡도.  맛있네요.
14644,맛2 / 양2 / 배달2 / 포장도 깔끔하고 혼자먹기 좋음.김밥 맛있음! 다음엔 연어알김밥만 있는거랑 떡볶이 해서 먹어도 좋을듯
14645,맛1 / 양2 / 배달2 / 좋아요 근데 김밥이 다 식어서왔어요
14646,맛2 / 양2 / 배달2 / 빠른배송. 따뜻한음식. 맛있는 음식 잘 먹었습니다. 다음에 국수종류를 여러개 주문해보려구요^^
14647,맛2 / 양2 / 배달2 / 그것이 알고 싶다 ... 하...... 음식도 유행이 있고 돌고 돈다 치지만 ... 이건... 몇달전부터 궁금하긴 했었음... 장조림버터비빔밥이라.... 그림도... 매우 흡사!! 설마 내가 팔았던 그 비쥬얼은 아니겟지..?! 궁금해서 주문.. 하앍! 너무 떡같네요!! 간장무+녹인버터에계란+장조림... 스쿨푸드에서는 간장을 섞어서 주시네요아워홈에선 간장을 따로줬는데 .. 글고 부자밥에서 제일 인기없던... 메뉴가 장조림버터였는데 여기서 또 볼줄이야아워홈의 간장무는 허엿해도 간이 딱 되어있는.. 누가 신메뉴로 잡았는지..
14648,맛2 / 양2 / 배달2 / 넘 맛있어서 계속 먹게 되네요강추
14649,맛1 / 양1 / 배달1 / 잘 먹었어요 맛있어요
14650,맛2 / 양1 / 배달2 / 맛있어요~잘 먹었습니다~좋아요~~
14651,맛2 / 양2 / 배달2 / 맛있긴햇는데 쫄면이 불었네요 ㅜ
14652,맛2 / 양2 / 배달2 / 깔끔하고 맛있읍니다
14653,맛1 / 양1 / 배달1 / 양념만두 마리 다 맛있어요
14654,맛2 / 양2 / 배달2 / 맛있어요  또시키께요
14655,맛2 / 양2 / 배달2 / 오늘은 배달도 빠르고 늘 맛있어요 ㅎㅎ
14656,맛2 / 양2 / 배달2 / 자주 애용하고 있어요. 맛있고 배달빠릅니다.
14657,맛2 / 양2 / 배달2 / 배달은 진심으로 빠릅니다 까르보나라 맛있어요!!!
14659,맛2 / 양2 / 배달2 / 배달은뭐 항상칼같음 겁나빠름 국수존맛
14660,"맛2 / 양1 / 배달2 / 양만 좀 더 많았으면,.파스타면도 너무딱깍해요"
14661,맛2 / 양2 / 배달2 / 배달도. 빠르고.  맛도. 좋아요.  저는. 너무. 매운데. 신랑이. 너무 좋아라해서.  먹게되네요.  맛있게. 먹었읍니다
14662,맛1 / 양1 / 배달0 / 자주 시켜먹는데 쟁반국떡 만두가 아예안왔네요..
14663,맛2 / 양2 / 배달2 / 역시 언제 시켜봐두 맛있어용^^
14664,맛2 / 양1 / 배달2 / 배달도 빠르고 맛도 정말맛있습니다 진짜주변어떤 분식집보다 맛있어요 다만가격이조금 비싸긴합니다..  ㅠ그게좀 아쉽지만 그래도비싼값을하기때문에 자주시켜먹을예정입니다
14665,맛0 / 양0 / 배달0 / 마리소스는 기본 한개 제공아닌가요??추가 금액 결재했는데 한개 밖에 안보내주셨네요..주문내역 좀 제대로 확인하세요
14666,맛2 / 양2 / 배달2 / 길떡과 모짜렐라스팸마리 진리의 조합입니다
14667,맛1 / 양1 / 배달1 / ㅇㅇ 괜찬게 먹음..
14668,맛1 / 양2 / 배달2 / 순한맛이라고 해서 시켰는데 어묵탕이 좀 매웠어요 ㅠㅠ그것만 빼면 좋았어요!
14669,맛1 / 양2 / 배달2 / 맛나요!! 만족합니다 ㅎ
14670,맛2 / 양2 / 배달2 / 너무 맛있게 먹었습니다!!
14671,맛2 / 양2 / 배달2 / 배달도 항상 빠르고 맛도 매번 좋습니다~~~ 번창하세요~~~~
14673,맛1 / 양1 / 배달1 / 맛있게 잘 먹었습니다.감사합니다.
14674,맛1 / 양0 / 배달1 / 비빔국수는 맛없어요김밥은 역시 맛나고요소스가 넉넉히 안오는게 안타깝네요
14675,맛1 / 양1 / 배달2 / 맛있고 배달도 빠릅니다
14676,맛2 / 양2 / 배달2 / 배달도 빠르고 항상 맛있어요
14677,맛2 / 양1 / 배달1 / 김밥은.  저는. 별루였구여.  떡볶이는.  맛있었어요. 다음에.  또. 시켜먹어야겠어요
14678,맛2 / 양2 / 배달2 / 김치볶음밥 핵존맛입니드
14679,맛2 / 양2 / 배달2 / 맛있었어요 역시 계란은추가해야제맛
14681,맛2 / 양1 / 배달2 / 배달은 언제나 빠르고 양은 언제나 작아요ㅠㅠ
14682,맛1 / 양1 / 배달1 / 김밥이 괜찮네요 가성비조은편
14683,맛1 / 양1 / 배달2 / 맛있었어요~~~~~~~~~~~
14684,맛2 / 양2 / 배달2 / 빠르고 좋아요~~~
14685,맛1 / 양1 / 배달1 / 맛있습니다. 음식도 깔끔하고
14686,맛2 / 양2 / 배달1 / 맛있어요 감사합니다!!!!!!
14687,맛2 / 양2 / 배달2 / 양많고 맛있어요. 자주 애용하고 있어요
14688,맛2 / 양2 / 배달2 / 진짜 언제 시켜봐두 여기 진짜 맛있어영^^ 맛잇게 해주셔서 감사합니다 ㅎㅎ ㅎ
14690,맛2 / 양2 / 배달2 / 배달도 빠르고 맛있었어요 ㅎㅎ
14691,맛1 / 양1 / 배달2 / 배달은 항상빠름세트지만 혼자먹기 딱이고 둘이 먹긴 적음그게 아쉽
14693,맛1 / 양1 / 배달1 / 맛있게 잘 먹었습니다 ~~
14694,맛2 / 양2 / 배달2 / 너무너무 좋아용~맛있게 잘 먹고있어요
14695,맛2 / 양2 / 배달2 / 요즘자주시켜먹는데늘맛있어요
14696,맛0 / 양1 / 배달2 / 어제 밤 9시쯤에 주문했었는데 배달은 한 20분 걸렸어요.근데 스페셜마리에 들어있는 밥이 너무 차갑네요. 냉장고에 들어가 있었던 것처럼.. 찰기도 없고 그래서 재료랑 밥이 따로 놀았어요.. 뭐랄까 성의없이 미리 만든지 한참된 음식같았어요.. ㅠ 왜 제가 돈 내고 이런 음식을 먹어야하나 벌칙받는 느낌이었어요. 주문 여러번 했었는데 어제가 제일 별로였어요..
14697,맛2 / 양2 / 배달2 / 볶음밥 너무 맛있습니다
14698,맛2 / 양2 / 배달2 / 매번 넘 잘먹고있습니다
14699,맛2 / 양2 / 배달1 / 맛있는 음식 빠르게 배달받았습니다.
14700,맛1 / 양2 / 배달2 / 맛있게 잘 먹었습니다. 볶음밥이 맵기도 맛도 딱 좋았어요.
14701,맛2 / 양2 / 배달2 / 맛있어요! 배달도 빠르고요늘 만족해요
14702,맛2 / 양2 / 배달2 / 따뜻하고 맛도 좋네요
14703,맛2 / 양2 / 배달2 / 잘 먹었습니다. 배달 항상 빠르고 음식도 좋아요.
14704,맛2 / 양2 / 배달2 / 자주 애용하고 있습니다. 맛있고 배달 빨라요.
14705,맛2 / 양1 / 배달2 / 스쿨푸드는 늘맛있죠ㅎㅎ양이좀많아졋음좋겠어요
14706,"맛0 / 양0 / 배달1 / 김치찜 리뷰에 양이 작다고 써져있어도 1인분은 되겠지 싶엇는데, 고기 두덩이 들어있네요.. 참고하고 주문하세요 너무하네요"
14707,맛2 / 양2 / 배달1 / 너무 맛있게 잘먹었어요~~단골될듯!!
14708,맛2 / 양1 / 배달2 / 배달빠르고 맛있어요.
14709,맛2 / 양1 / 배달2 / 맛있어요 배달도 빠르고ㅎ 가격에 비해 양은 적지만ㅋㅋㅋ
14710,맛2 / 양2 / 배달2 / 스쿨푸드 김밥은 사랑이죠~
14711,맛2 / 양2 / 배달2 / 항상 잘 먹구있어요!! 오늘도 맛있었네요 ㅎㅎㅎ 양도많구여!
14712,맛2 / 양1 / 배달2 / 맛있어서 자주 주문해요.성인 둘이 두 개 시키면 양이 부족한게 아쉬워요.
14713,맛1 / 양1 / 배달1 / 역시맛있어요👍👍👍👍👍👍
14714,맛2 / 양2 / 배달2 / 지렸습니다 아주 맛있게 잘먹었어요
14715,맛2 / 양1 / 배달2 / 양은 다소 작지만 퀄리티는 항상 보장~!
14716,맛2 / 양1 / 배달2 / 너무  맛있게 먹었습니다~
14717,맛2 / 양2 / 배달2 / 맛있어요~스팸마리는 여기서만~ㅎㅎ
14718,맛0 / 양1 / 배달1 / 떡볶이를 먹다가 이어폰 고무가 발견되었어요..정말... 그냥 넘어가긴했는데 다시봐도 입맛 떨어져요
14720,맛2 / 양2 / 배달2 / .                   .
14722,맛2 / 양2 / 배달2 / 항상 맛있고 빨라요
14723,맛2 / 양2 / 배달2 / 종종 먹는데 맛있고 배달도 적당해요 ㅎㅎ
14724,맛2 / 양2 / 배달2 / 맛있습니다 배달도 빨리 왔습니다
14725,맛2 / 양2 / 배달2 / 맛있구요 생각 날 때 마다 시켜먹을거에영
14726,맛2 / 양2 / 배달2 / 넘 맛있게 잘먹었어요~고마워요!
14727,맛2 / 양1 / 배달2 / 음식도 맛있고 배달도 빨랐어요!
14728,맛2 / 양2 / 배달2 / 맛있게 잘먹었습니다! 김치볶음밥 맛이 딱 제 취향이에요!!
14729,맛2 / 양2 / 배달1 / 아주잘먹었습다~~~
14730,맛2 / 양2 / 배달2 / 까르보나라 떡볶이 맛있어요 ㅋㅋ
14731,"맛2 / 양2 / 배달2 / 시간을 적었는데, 정확히 맞춰오셔서 감동이었어요맛있고, 따뜻해서 겨울에 간단히 먹기 좋았어요"
14732,맛2 / 양1 / 배달1 / 훌륭하게 잘 먹엇습니다
14733,맛0 / 양2 / 배달2 / 말이? 김밥? 와 무슨 비린내가 이렇게 심하지 썩은재료 쓰시나 비린내부터 최악 하나먹고 다버렸네그나마 떡볶이는 먹을만한데 김밥마리 이건 답도없다
14734,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다~ 또 주문할게요
14735,맛2 / 양2 / 배달2 / 배달은 늘 빠르고 좋아요 오늘은 마리에 기름이 넘많네요ㅜ
14736,맛2 / 양2 / 배달2 / 배달빠르고 양도 많아서 넘 조아요
14738,맛1 / 양1 / 배달1 / 역시 스쿨푸드 맛있어요
14739,맛1 / 양1 / 배달1 / 양은 좀 적은감이 있었는데 맛있게 먹었어요
14740,맛2 / 양2 / 배달2 / 맛있고 배달도 빨리왔어요오자마자 먹어서 사진이없네요
14742,맛2 / 양1 / 배달1 / 돼지김치찜 맛 좋아요
14743,맛2 / 양2 / 배달2 / 맛있어요 자주먹는데 배달도 늘빠르고 항상맛있어요
14744,맛2 / 양2 / 배달2 / 상품권사용때문에 스쿨푸드 처음 먹어봤어요.근데 너무 맛있어요!!!고급진분식입니다.구로점딜리버리 추천합니다.
14745,맛1 / 양1 / 배달1 / 잘먹었습니다~~~~~
14746,맛2 / 양2 / 배달2 / 맛있게잘먹었어요 쫄깃해료
14747,맛2 / 양2 / 배달2 / 배달도 빠르고 역시 스쿨푸드입니다. 최고최고.
14748,맛2 / 양2 / 배달1 / 예상시간보다 배달이 느렸지만 음식이 식기전에 왔습니다
14749,맛2 / 양2 / 배달2 / 맛있고 배달도 빠르네요!!!!!
14750,맛2 / 양2 / 배달2 / 배달정확하고빠르네요잘먹을게요
14751,맛2 / 양2 / 배달2 / 아이한테 먹일려고 짱아치 빼달라고 했는데  바빠서 못보면 어쩌지 햇는데.   진짜 장아치를 빼줫음!!  너무 좋네요. 감동감동😍😍. 다행히 아기가 너무 잘먹네요. 원래부터 계속 시켜먹엇는데 더 자주 시켜먹을꺼요. 사진은 먹이다 생각이 나서 ㅋㅋㅋ. 쫄면은 엄마꺼😅
14752,맛2 / 양2 / 배달2 / 왕맛있어요~~~ 떡볶이 매워요
14753,맛1 / 양1 / 배달2 / 먹을만 합니다 그래요
14754,맛2 / 양2 / 배달2 / 빠른 배달 감사합니다
14755,맛1 / 양1 / 배달1 / 잘먹었습니다.콩나물국밥은인기있네요.시원합니다.
14756,맛1 / 양1 / 배달1 / 맛있게 잘 먹었습니다 ~~~
14757,맛2 / 양2 / 배달2 / 모짜 계란말이 존맛탱이네요!!
14758,맛1 / 양1 / 배달2 / ㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉ맛있네요
14759,맛2 / 양2 / 배달2 / 맛있어용 ㅎㅎㅎㅎㅎ
14760,맛2 / 양2 / 배달2 / 요기요에서 처음 시켜먹어봤는데 되게 맛있네요ㅠㅠ 이른 시간에도 열려있어서 매우 좋습니다. 김말이가 너무 맛있습니다. 맛있ㄴ 음식해주셔서 장말 감사합니다~~
14761,맛2 / 양2 / 배달2 / 배달빠르고너무맛잇습니다
14762,맛2 / 양1 / 배달2 / 항상 맛있어요^^배달도 빠르고 맛있어서 자주 생각나요 ㅎㅎ
14763,맛2 / 양2 / 배달2 / 맛있습니다~~~~~!!!!
14764,맛1 / 양2 / 배달2 / 가끔 배달시키는데 항상 포장도 깔끔하고 맛도 괜찮아요~
14765,맛2 / 양2 / 배달2 / 김치볶음밥 진짜 맛있어요!!! 잘먹었습니다~~
14766,맛1 / 양1 / 배달1 / 오늘도 맛있게 잘 먹었습니다
14767,맛2 / 양2 / 배달2 / ㅋㅋㅋㅋㅋㅋㅋ맛있습니다
14768,맛2 / 양2 / 배달2 / 굿굿굿굿구수굿굿굿굿귯
14769,맛2 / 양2 / 배달2 / 어묵우동이 약간불긴했지만 스쿨푸드를 배달로 먹을수있어 좋았어요아이 친구들과 냠냠
14770,맛2 / 양2 / 배달2 / 맛은 늘좋아요 배달이 좀그랬는데 오늘은 아주빨리와서놀랬네요
14771,맛2 / 양2 / 배달2 / 자주 주문하고 있어요ㅋㅋ 매번 시켜도 질리지 않고 맛있어요.
14772,맛2 / 양2 / 배달2 / 스쿨푸드는 언제나 맛잇어요
14773,맛1 / 양2 / 배달2 / 맛있게 잘 먹었어요
14774,맛2 / 양2 / 배달2 / 언제 시켜먹어봐둥 맛이써영 ^^
14775,맛2 / 양2 / 배달2 / 계란마리와 까르보나라떡볶이 핵존맛 입니당~^^자주 시켜먹게 되요~^^
14777,맛2 / 양2 / 배달2 / ㅅㄱㄷㄱㄴㄱㅅㄱㄴㄱㄷㄱㄴㄱ
14779,맛1 / 양1 / 배달2 / 맛있었어요 가격이 좀 낮았으면하는 아쉬움이 있어서 별4요
14780,맛1 / 양1 / 배달1 / 생각보다 매운까르보나라가 느끼해서 아쉬웠어요ㅠㅠ 전 양념군만두를 같이 시켜야하나봐요ㅎㅎ 다음에 그렇게 시켜볼게여~~
14781,맛2 / 양2 / 배달2 / 비오는날인데도 배달빠르고시킨음식 다 맛있어요^^
14783,"맛2 / 양2 / 배달2 / JMT,핵존맛,핵맜있음다.이분식집은 김정은이 좋아합니다.♡"
14785,맛1 / 양1 / 배달1 / 배달도 예상시간보다 빨리 왔구 맛도 양도 모두 맘에 드네요
14786,맛2 / 양2 / 배달2 / 비오는 줄 몰랐는데 비오는 상황에서도 예상시간에 맞춰서 빠른 배달해주샸습니마. 감사합니다.
14787,맛2 / 양2 / 배달2 / 감사합니다 맛있게 먹었습니다
14788,맛1 / 양1 / 배달1 / 어묵탕...넘짜요.. 김밥도 짜고..떡볶이 양은 가격대비 적은듯 해요..반면 김치볶음과..신비콩나물국밥은 괜찮았어요.
14789,맛2 / 양2 / 배달2 / 맛도 있는데 양도 많아서 놀랐어요😄 배달도 빠르고🏍
14790,맛2 / 양2 / 배달2 / 배달도 빠르고 너무 맛있었어요. 다음에도 시켜먹을게요
14791,맛2 / 양2 / 배달2 / 거의 다 먹고 생각나서 사진이;; 잘먹었습니다.
14792,맛2 / 양2 / 배달2 / 잘 먹었습니다~!!!!
14793,맛2 / 양2 / 배달2 / 신속 배달 굿.   가격은 약간 비싸다는 느낌
14794,맛2 / 양2 / 배달2 / 비가와도 배달빠르네요~추천해요^^김밥도맛있고 시킨거 다 맛있어요^^
14795,맛2 / 양1 / 배달2 / 역시 엄청 빨리와주시네요 맛은 항상 꿀맛이구요 김치찜 양이 좀 더 넉넉하면 더 좋겠어요~~
14796,맛2 / 양2 / 배달2 / 맛았고 배달도 정확하고
14797,맛2 / 양2 / 배달2 / 다 만족입니다. 수고하세요
14798,맛2 / 양2 / 배달2 / 거의맨날시키는데 맛있어요ㅋㅋㄱ
14799,맛2 / 양1 / 배달2 / 너무 맛있습니다~~새콤달콜매콤 !사장님  최고에요!!!!
14800,맛2 / 양2 / 배달2 / 완전 맛있어요~^^
14801,맛2 / 양2 / 배달2 / 맛있게 잘먹었어요 다음에 또ᆢ
14803,맛2 / 양2 / 배달2 / 배달도 진짜 빠르고 맛도 만족합니다~ 잘먹었어유
14804,맛0 / 양1 / 배달2 / 맛있는데 쪼금 짜요~ 양도 좋고~~ 잘먹었습니다~~
14805,맛2 / 양2 / 배달2 / 배달빠르고 음식 맛있어요
14806,맛1 / 양1 / 배달2 / 맛있어요 세트배달도 늘 빠름가격이 비산건 빼곤..
14807,맛2 / 양2 / 배달2 / 좋아좋아아주좋아요요요
14808,맛2 / 양2 / 배달2 / 다 맛있었고 배달도 빨랐어요
14809,맛2 / 양2 / 배달2 / 김치찜 두 개 시켰는데 김이 하나만 왔어용 배달도 빠르고 맛있어용
14810,맛2 / 양2 / 배달2 / 김치찜이랑 마리 맛있어요
14811,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다 항상 이용해요
14812,맛2 / 양2 / 배달2 / 집 근처라 예상 시간보다 빨리 오실거라  짐작은 했는데 15분 걸렸어요ㅎㅎ 넘 감사했어요~~스쿨푸드 맛이야 말할것두 없구요~~!!잘 먹었습니다 ^-^
14813,맛2 / 양2 / 배달2 / 맛있게잘먹었습니다요
14814,맛2 / 양2 / 배달2 / 쫄쫄면이랑 만두 맛있어요. 번창하세요~
14815,맛2 / 양2 / 배달2 / 사진을못찍었네여 진짜다맛있어요 먹으냐고 깜박했네요~^^
14816,맛2 / 양1 / 배달2 / 오랜만에 먹은 스쿨푸드역시 굿이었습니다.잘먹었습니다.
14817,맛2 / 양2 / 배달2 / 모짜렐라스팸계란말이 짱 맛있고요길거리표 떡볶이도 약간 칼칼하게 두 메뉴 찰떡궁합이요^^
14819,맛2 / 양2 / 배달2 / 후기 보니 김치찜이 대세인 것 같아 시켜봤는데 많이들 시키시는 이유가 있었네요 양도 많고 구성도 최고예요 올해 들어 먹은 목살 김치찜 중에 제일 맛있었어요
14820,맛1 / 양1 / 배달1 / 리뷰에 김치볶음밥 맛있다고 해서 시켜봤는데 잘먹었습니다 맛있었어요 배달도 빨리 왔고 이태원 부대국밥은 국물 먹고 싶어서 그냥 시켜본거였는데 괜찮았고요
14821,맛1 / 양1 / 배달2 / 맛있게 먹었습니다.
