,new_review
16192,맛2 / 양2 / 배달2 / 전체적으로 괜찮았슴뉘다
16193,맛2 / 양2 / 배달2 / 기분도 꿀꿀해서 혼자 사치부려봤습니다. 일부러 와사비 많이 넣고 눈물한번 쏙 뺐네요.기운내서 다시 일해야겠습니다.맛있게 먹었습니다
16195,맛2 / 양2 / 배달2 / 초밥도 맛있구~ 튀김도 맛있게 먹었어요!
16196,맛2 / 양2 / 배달2 / 첨 시켜서 먹었는데 양도 푸짐하고 정말 맛있었어요~
16197,맛2 / 양2 / 배달2 / 손님이 놀러와서 리뷰가 늦었네요ㅠ뭐 먹을까 하다가 우리동네에 초밥 맛있는 곳 있다고 했더니 먹어보자고 해서 같이 시켜먹었는데 역시 맛있다고 하더라고요!소스랑 음식이 잘 어울린다고 맛있게 먹는 모습에 괜히 뿌듯 했어요~다음에도 연어파티해야겠어요ㅎㅎ
16198,맛2 / 양2 / 배달2 / 30분도 안돼서 총알배송에 부드러운 연어가 사르르르~♡할인도 해주셨는데 서비스 튀김까지 오니까 어머 대박!! 중복혜택에 죄송스러울 정도로 푸짐한 한상 받았네요☆ >q< 역시 연어는 스시현이 최고 ♡감사감사합니당!!
16199,맛2 / 양2 / 배달2 / 헤헤 너무 맛있고 좋았어요 서비스로 나온 매실차도 맛있게 잘 마셨어요
16201,맛1 / 양2 / 배달2 / 정성껏 마음까지 담아... 맛있게 먹었습니다
16202,맛2 / 양2 / 배달2 / 회덮밥 맛이 깔끔하고 간단히 식사하기 적당하네요
16203,맛2 / 양2 / 배달2 / 배달도 빠르고 맛도있고 넘 기분좋게먹었어요
16204,맛2 / 양2 / 배달2 / 금요일 저녁에는 연어 초밥이 국룰입니다. 항상 최고.
16205,맛2 / 양2 / 배달2 / 맛있게잘먹었습니다 맛있어요
16206,맛2 / 양2 / 배달2 / 너무 맛있게 먹었어요!
16207,맛2 / 양2 / 배달2 / 이 집 너무 맛있어요...강 추천합니다
16208,맛2 / 양2 / 배달2 / 맛있게  잘 먹었습니다 고맙습니다
16209,맛0 / 양0 / 배달1 / 약간 비렸어요 연어회무침이 이런 맛이군요.
16210,맛2 / 양1 / 배달2 / 초밥이랑 장국 맛있습니다.다만 한끼 식사로는 초밥이라서 그런지 조금 적네요.
16211,맛2 / 양2 / 배달2 / 양도 많고 음식이 신선하고 정말 맛있어요~감사합니다 ^^
16212,맛2 / 양2 / 배달2 / 너무 맛있게 먹고 자버려서 리뷰 깜빡할정도로 맛있음 ㄹㅇㅋㅋ
16213,맛2 / 양2 / 배달1 / 오늘도 혼술했어요.
16214,맛2 / 양2 / 배달2 / 너무 맛있게 잘 먹었습니다~ 서비스로 온 회무침도 퀄리티가 너무 좋아요~~ 배달도 빨리 와서 만족스러웠습니다 다음에 또 주문할게요 !!
16215,맛2 / 양2 / 배달2 / 역시 맛있었습니다! 역시 배달도 빠르고. 배달 초밥은 항상 여기서 주문하게 되네요!
16216,맛2 / 양2 / 배달2 / 항상 정갈하고 담백한 맛~
16217,맛2 / 양2 / 배달2 / 맛있게 잘먹멌습니다! 새우 모음 너무 좋아요!서비스로 주신 튀김도 꿀맛입니다!
16218,맛2 / 양2 / 배달2 / 배달은 역시 빨랐어요!연어롤 엄청 많이 먹는데 여기 진짜 맛있어요!먹을 때마다 연어롤은 매번 꼭 시켜 먹어요!새우튀김 안 좋아하는데 연어롤에 들어간 새우튀김은 너무 맛있어요ㅠㅠ다음엔 연어초밥도 먹어보고 싶어요ㅎㅎ
16219,맛2 / 양2 / 배달2 / 신선한 초밥~배달도 빠르고 쫄깃하고 맛 좋아요~~^^
16220,"맛2 / 양1 / 배달2 / 정말 맛있게 먹었습니다 .. 리뷰이벤트 참여했는데 , 사진 못올려서 죄송해요 집에서 이정도 초밥을 먹을 수있게 해주셔서 감사합니다"
16221,맛2 / 양2 / 배달2 / 양과 맛 둘다 너무 좋았어요!! 초밥 시킬땐 여기에서만 시켜야겠어요!!
16222,"맛2 / 양2 / 배달2 / 빠른배송, 맛있는 식사 만족합니다"
16223,맛1 / 양2 / 배달2 / 서비스로주신거 너무 잘받았고소비자와 소통하는거보고 음식도 진지하게 잘 만드실거같아서 주문했는데 역시나였네요🙂😋
16225,맛2 / 양2 / 배달2 / 이번에도 자~알 먹었습니다. 또 올게용
16226,맛1 / 양1 / 배달2 / 참치랑 연어에서 물이 나오네요기대했었는데...ㅠㅠ
16227,맛2 / 양2 / 배달2 / 신경 써 주셔서 감사합니다
16228,맛2 / 양2 / 배달2 / 오랜만에 초밥 다운 초밥을 먹었습니다.배달도 서비스도 매우 굳굳이었습니다. 다음에 또 주문 부탁드리겠습니다.
16229,맛2 / 양2 / 배달2 / 항상 시킬 때마다 맛있게 먹어요~. ㅎㅎ
16230,맛2 / 양2 / 배달2 / 배달이 너무 빨리와서 배달기다리기보다 리뷰 올릴수있는 시간을 기다렸네여 잘먹겠습니다
16231,맛2 / 양2 / 배달2 / 맛있게 잘 먹었어요~ 서비스로 주신 감자고로케랑 새우튀김도 맛있었어요!
16232,맛2 / 양2 / 배달2 / 너무 맛있었어요.자주 시켜먹게될듯해요.
16233,맛0 / 양2 / 배달1 / 와 열기전에 배고파서 열어서 초밥들어보니 밥떨어져나가고 포장용기좀 늘리세요 초밥을 꾹꾹 눌러담아서... 심지어 와사비까지 초밥에눌려잇음
16234,맛2 / 양2 / 배달2 / 맛있게 잘먹었어요 서비스주신 회무침이랑 배부르게 잘먹었습니다
16235,맛2 / 양2 / 배달2 / 저번에 맛있게 먹었던 기억있어서 다시 주문했는데 역시 또 맛있었어요!! 리뷰서비스 회무침도 맛있었어요ㅎㅎ배달도 엄청 빨랐구요ㅎㅎ 사장님 번창하세여😊🤗
16236,맛2 / 양2 / 배달2 / 리뷰쓰는 거 깜빡할뻔 했네 이틀만에 너무 맛있어서 다시 시켜먹었어요 .. ㅠ 강의들으면서 카메라 피해서 하나씩 집어먹었습니다.... 너무 맛있어요....
16237,맛2 / 양2 / 배달2 / 너무 맛있었어요! 잘 먹었습니다!
16238,맛2 / 양2 / 배달2 / 어제 밤에 시켜먹었다가 너무 맛있어서 점심으로 또 시켜먹었어요ㅎㅎ 센스있으신 편지와 서비스 넘 감사합니당♥  회무침도 너무 맛있었어요♥ 염교도 많이 주셔서 감사합니당 또 초밥 먹고싶을때 자주 시킬게용
16239,"맛2 / 양1 / 배달2 / 빠른배송, 맛있는음식 만족합니다"
16240,맛1 / 양1 / 배달2 / 가격에 비해 양이나 종류가 살짝 아쉽고 밥의 찰기가 부족해서 젓가락으로 집기가 힘들었습니다.
16241,맛2 / 양2 / 배달2 / 초밥 진짜 맛있어요.
16242,맛2 / 양2 / 배달2 / 연어광어 둘다 신선하고 맛있었어요 굿굿
16243,"맛2 / 양2 / 배달2 / 빠른배송, 꼼꼼한 포장으로 맛있게 잘 먹었습니다.생각지도 못한 서비스까지 만족합니다.추후 추매하겠습니다.많이 파세요."
16244,맛2 / 양2 / 배달2 / 초밥 맛있고 튀김도 너무 맛있어요지난번 회무침도 그렇고 여기 사이드메뉴 다 맛있음!
16245,맛2 / 양2 / 배달2 / 연어사시미에 사이드까지 다양하게 맛볼수 있어서 좋았어용 다음엔 광어도 시켜물꺼에여 꿀맛
16247,맛2 / 양1 / 배달2 / 너무 맛있게 먹었어요ㅠㅠ 다음에 또 시켜먹겠습니다! 서비스 너무 감사드려요ㅠ
16248,맛2 / 양2 / 배달2 / 첫 주문이었어요.리뷰 보고 주문했는데 맛있게 먹었어요ㅎㅎ초장도 넉넉하게 주시고! 특히 타코 와사비!!👍🏻다음에 또 주문할게요~
16249,맛2 / 양2 / 배달2 / 배달도 빨리오고 처음시켜봤는데 초밥도 너무 맛있어요!서비스도 잘 먹었습니다~
16250,맛2 / 양1 / 배달2 / 13개라 써있는데 12개만 왔네요..초밥도 써있는 내용이랑 다르게오고 ㅠㅠ  재료 소진이면 미리 말씀해주셨으면 하네요..그래도 맛은 있었어요!
16251,"맛2 / 양2 / 배달0 / 포장도 정갈하고 음식도 맛있고 양도 넉넉합니다. 신선하고 아주 맛있네요 :-) 고로케와 새우튀김도 바삭바삭하고 음료수도 감사합니다! 음식은 아주 만족스러운데, 배달이 기분 나쁘네요. 비대면 배달 신청했고 문 두드리는 소리에 문을 열었는데, 배달하시는 분이 전화를 왜 안받냐고 윽박을 지르고 가셨어요. 전화도 안하시고 문만 두드리셨거든요. 혹시나해서 확인했는데 연락 온거 없습니다. 항의하려고 했는데 이미 엘리베이터 타고 내려가셨어요. 고용한 배달원인지 건별 배정인지는 모르나 배달이 이러면 상당히 마이너스 요소가 될 것 같아요."
16252,맛2 / 양2 / 배달2 / 간장새우 진짜 맛있네요
16253,맛2 / 양2 / 배달2 / 맛나서 자부 시켜먹어요 ^^
16254,"맛2 / 양2 / 배달1 / 리뷰 이벤트로 받은 고로케랑 새우튀김 까지 맛있었어요 , 초밥 먹고싶을 때마다 시키는 것 같아요 배달이 조금 급하게 오셨는지 연어 소스랑 다른 초밥이 좀 뒤섞여서 좀 그랬는데 그래도 맛은 변하질 않네요 잘먹었습니다"
16255,맛2 / 양2 / 배달2 / 먼데도 배달 정말빨리 왔습니당 고기초밥 잘못먹는데도  여기껀 맛있더라구용 처음시켰는데 다음에도 시킬것같아요
16256,맛2 / 양2 / 배달2 / ㅜ너무 맛있어여 다음에 또 시켜먹을게요
16257,맛2 / 양2 / 배달2 / 여윽시 맛나네요 좋아융
16258,맛2 / 양2 / 배달2 / 정말 맛있게 먹었습니다! 다음에 또 시켜먹을게요^^
16259,"맛2 / 양2 / 배달2 / 와 여기 진짜... 광어 미쳤어요 진짜로... 연어도 정말 맛있고 아니 물론 다른 초밥도 맛있는데 광어가 진짜 대박이네요...😭 제가 고기를 안 먹어서 다른 초밥으로 바꿔주실 수 있는지 여쭤보려고 전화드렸는데, 전화받아주신 직원분도 너무 친절하셨구 배달도 엄청 빨라요. 서비스로 주신 고로케랑 새우튀김, 매실까지 정말 맛있게 잘 먹었습니다!! 다음에 또 시켜먹을래요💝"
16260,맛2 / 양2 / 배달2 / 혼자 먹기 딱 좋은 양입니다 리뷰이벤트로 받은 튀김들 퀄리티 미쳣네요 와사비도 보통은 제가 사놓은걸로 먹는데 여기 와사비 제 스타일이네요
16261,맛2 / 양2 / 배달2 / 지금 먹고있는데  맛있어요^^
16262,맛2 / 양2 / 배달2 / 맛있어요 !!ㅎㅎ 연어랑 고기초밥 맛맛
16263,맛2 / 양2 / 배달2 / 진짜 맛있었어요 세심하게 얼음도 넣어 주시고 이제 초밥은 여기서  먹을려구요ㅎㅎ
16264,맛2 / 양2 / 배달2 / 서비스 빵빵하고 아주 맛있습니다! 완전 강추!
16265,맛2 / 양2 / 배달2 / 포장도 꼼꼼하게 해주시고 추가로 주문한 초밥 안식게 옆에 얼음 놔주신거 진심 센스 백만점... 음식도 너무 맛있고 회가 진짜 쫄깃했어요! 이번에는 연어 덮밥 먹었는데 다음에는 초밥도 시켜먹어볼 계획입니다~배달도 빠르고 배달원분도 엄청 친절했어요!
16267,맛2 / 양2 / 배달2 / 서비스도 맛잇고 다 좋았어요 서비스 회무침은 연어인듯 합니다
16268,맛2 / 양2 / 배달2 / 배달도 빠르고 양도 많아서 좋았습니다!
16269,맛1 / 양1 / 배달1 / 맛.양.배달 모든 면에서 좋았습니다서비스면에서 요구사항 도 잘들어주시고 ~~^^
16270,맛2 / 양2 / 배달2 / 맛있게 잘먹었습니다 서비스도 맛있었어요
16271,맛2 / 양2 / 배달2 / 이게 얼마만에 먹어보는 초밥 ㅜ 이틀 전엔가 시켰는데 까먹고 있다가 부랴부랴 씁니다 맛있어요! 재주문 의사 O
16272,맛2 / 양2 / 배달2 / 맛있어요ㅋㄲㅋㅋ강추드려요
16273,맛2 / 양2 / 배달2 / 새우모듬조아요 자주 시켜 먹을게요~~ 서비스로 주신 튀김이랑 음료 잘 먹었습니다!
16274,맛2 / 양2 / 배달2 / 정말 잘 먹었습니다.비린내 안나서 정말 좋았어요^^
16275,맛2 / 양2 / 배달2 / 서비스도 엄청 많이 주시고 초밥도 맛있어요 감사합니다 :)
16277,맛2 / 양2 / 배달2 / 양이 넘 많아서 좋았어요 ㅠㅠ 역시 연어는 스시현 항상 최고 믿고 먹습니다...
16278,맛2 / 양2 / 배달2 / 배송이 엄청 빨리왔어요!맛은 말하지 않아도 알겠죠?서비스는 덤~
16279,맛2 / 양2 / 배달2 / 초밥도 맛있었는데 회무침이 진짜 맛있었어요ㅋㅋㅋㅋㅋㅋ
16280,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다. 다시 주문하겠습니다.
16281,맛2 / 양2 / 배달2 / 너무맛잇어용. 이벤트로온 고로케도부드럽고 바삭하고 넘나맛잇네용 굿굿
16282,맛2 / 양2 / 배달2 / 구성이 마음에 들어서 처음 시켰는데 맛있고 포장도 꼼꼼하게 왔어요! 서비스도 좋았습니다ㅎㅎ
16283,맛1 / 양1 / 배달2 / 맛있고 배달도 빠르게 옵니다
16284,맛2 / 양2 / 배달2 / 맛있어요 너무 ^^
16285,맛2 / 양1 / 배달2 / 가격대비 양도 괜찮고 시킨게 많아서 그런지 리뷰이벤트 한것보다 서비스도 넉넉하게 넣어주셔서 정말 맛있게 먹었습니다!! 초밥 구성이 좋고 배달이 빨라서 다음에도 또 시켜먹을것 같아요ㅎㅎ 잘먹었습니다!!
16287,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다~ 언제먹어도 맛있네요!ㅎㅎ
16288,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다~ 서비스 많이 주셔서 감사합니다^^
16289,맛2 / 양2 / 배달2 / 양도 맛도 좋아요! 자주 시켜먹을게요!!
16292,맛2 / 양2 / 배달2 / 맛있었어요!!!! 오자마자 입에 넣느라 사진은 못 찍었네요ㅠㅠ 다음에 초밥 먹고싶을 때 또 시키려구요! 잘먹었습니당😆
16293,맛2 / 양2 / 배달2 / 맛있게 잘먹었어요 다음에 또 시킬게요:)
16294,맛2 / 양2 / 배달2 / 맛도 좋고 양도 적당하고 배달도 빠릅니다~ 포장도 정갈하고 리뷰에 어느 분이 써놓으신 것처럼 회 두툼하고 맛있습니다! 서비스도 감사합니다~ 재주문 의사 아주 있어요~!
16295,맛2 / 양2 / 배달2 / 배달도 엄청빠르고 너무 맛있어요 ㅠㅠ서비스로 주신 튀김도 잘먹었습니다 감사합니다!
16296,맛2 / 양2 / 배달2 / 맛있어용~bb 꿀맛
16297,맛2 / 양2 / 배달2 / 배달도 빠르고 양도 푸짐해요!서비스로 튀김이랑 음료도 주셨습니다 후한 인심 최고예요~맛있게 잘 먹었습니다!
16298,맛1 / 양2 / 배달2 / 맛나요 ㅎㅎ 튀김도 맛있네요
16299,맛2 / 양2 / 배달2 / 1주일에 한번은 꼭 시켜 먹어요~ 회 넘 신선하고 맛있어요~^^
16300,맛1 / 양1 / 배달1 / 굿굿ㄲㄲㄲㄲㄲㄲㄲㄱ
16301,맛2 / 양2 / 배달2 / 소스 선택을 할 수 있으면 더 좋을것 같습니다
16302,맛2 / 양2 / 배달2 / 완전 추천합니당!! 맛있게 잘 먹었습니다!
16303,맛2 / 양1 / 배달1 / 잘 먹었어요......
16304,맛2 / 양2 / 배달2 / 남편이 맛있데요  요청사항도 잘 들어주시고 서비스도 많이 주었어요.
16305,맛2 / 양2 / 배달2 / 맛있게 잘먹었습니다 써비스도  주시고 감사함니다
16306,맛2 / 양2 / 배달2 / 포장도 깔끔하게 잘되있고 너무 맛있고 서비스도 감사해요 ㅠㅠ 맛집이에요!
16307,"맛2 / 양2 / 배달1 / 초밥 생각날 때마다 시켜먹고 있는데 너무 맛있어요 🤤 ,, 회도 두툼하고 냄새에 예민한데 비린내도 전혀 안나고 맛있어요 ! 리뷰 이벤트로 받은 새우튀김과 고로케도 너무 맛있게 잘먹었습니다 😊 하지만 배달 기사님이 요청 사항을 아예 안보셨는지 문 계속 두드리고 전화 한 통 하고 가셨어요. 시기가 시기인지라 비대면으로 하는게 맞아 요청 사항에 적었는데도 불구하고 계속 문 두드려서 솔직히 좀 그랬어요 ,, 다음엔 잘 봐주셨으면 해요"
16308,맛2 / 양2 / 배달2 / 가을이 온 기념으로 오랜만에 초밥을 시켰는데 탁월한 선택이었네요~~~ 더 말할것없이 맛있게 먹었어요
16309,맛1 / 양1 / 배달2 / 맛있었는데 회덮밥에 상추가 없었던 점은 약간 아쉬웠습니다. 그래도 만족했습니다!
16310,맛2 / 양2 / 배달2 / 오늘도 역시 맛있어요! 원래 연어만 먹었었는데 점점 먹는 종류가 많아져서 초밥 먹을 때 처음으로 고민하고 있어요ㅠㅠ 다음엔 또 다른 구성으로 도전해봐야겠어요! 잘 먹었습니다!
16313,맛2 / 양2 / 배달2 / 처음 시켜봤는데 너무 맛있어요 :)요청사항도 전부 잘 들어주시고 다음에도 또 시켜먹을게요 ~!
16314,맛2 / 양2 / 배달2 / 간만의 초밥이었는데 연어 초밥 정말 맛있었어요!!!!!
16316,맛2 / 양2 / 배달2 / 배달도 빠르고 초밥도 맛있습니다^^
16317,맛2 / 양2 / 배달2 / 너무 맛있게 잘 먹었습니다아 ㅎㅎ 번창하세요!!
16318,맛2 / 양2 / 배달2 / 맛있어요!! 고로케랑 새우튀김 매실음료도 찰떡이고 구운초밥류랑 그냥 초밥류랑 다 모두모두 맛있어요!
16319,맛2 / 양2 / 배달2 / 너무 맛있어요ㅠㅠㅠㅠ또 시켜먹을게요!
16320,맛2 / 양2 / 배달2 / 양도 많고 정말 맛있어요
16321,맛2 / 양2 / 배달2 / 잘먹었습니다. 사업번창하세요!!
16322,맛2 / 양2 / 배달2 / 회덮밥이 너무 맛있었어요.다음에도 기대합니다~
16323,맛2 / 양2 / 배달2 / 믿고시키는 스시현! 저번에 시켜보고 맛있어서 다른 것도 시켜봤는데 역시 맛있었습니다!! 배달도 생각보다 빨리왔고 만족이에요!
16324,맛2 / 양2 / 배달2 / 혼술용으로 딱 좋네요~애들 저녁 다 치우고 이제서야 먹는데 맛 좋습니다^^
16325,맛2 / 양2 / 배달2 / 맛있어요 ^^특히 타코와사비 간장새우 넘나 맛난고~
16327,맛2 / 양2 / 배달2 / 아주 맛있습니다 번창하세요
16328,맛2 / 양2 / 배달2 / 리뷰보고 주문해봤는데 맛있습니다! 또 시킬께요~
16329,맛2 / 양2 / 배달2 / 역시 대만족스러운 주문이었습니다^^기본적인 초밥 퀄리티가 매우 좋고지난 번 튀김도 대박이었는데회무침도 진짜 맛납니다다음엔 다른 요리부로도전해보고 싶습니다.대박나시고오래오래 번창하시길요^^*
16330,맛1 / 양0 / 배달1 / 가산에 몇없는 스시집인데 생각보다 맛있어요~~!!!!!
16331,맛2 / 양2 / 배달2 / 저 소신발언 하나 할게요연어 초밥은 여기밖에 안 먹습니다오늘도... 역시 후회 안하는 저녁 먹었습니다 ㅠ최고예요 진짜 연어초밥 진리
16332,맛1 / 양2 / 배달2 / 배달도 예상시간보다빨리오고온도유지하려고얼음 포장이 짱이었던거같아요!!리뷰이벤트로받은새우도맛나게먹었습니다!!!
16333,맛2 / 양2 / 배달2 / 오늘도 배달 진짜 빨랐어요! 오늘도 역시 진짜 맛있어요ㅠㅠ회덮밥 양도 많고 야채도 엄청 신선해요! 초고추장도 넉넉히 보내주시고 포장도 엄청 신경써서 보내시네요 밥 뜨겁다고 따로 담아서 보내셨는데 국물인 줄 알았어요ㅠ 죄송해요ㅠ 그리고 안에 들어있는 계란이 진짜 맛있는데 혹시 계란초밥을 먹으면 먹을 수 있나요?ㅠㅠ 오늘도 정말 맛있게 먹었습니다! 감사해요!
16334,"맛2 / 양2 / 배달2 / 예상시간보다 빨리오고, 맛있어요~~"
16335,"맛2 / 양2 / 배달2 / 너무맛잇고배달도빠른데  기사님이 메모를안보시나봐요,,,,도착하면전화달랫는데 병원안에들어와서고래고래 배달왓다며,,, 민망해서ㅜㅜ잘봐주세요ㅠㅠ"
16336,맛1 / 양1 / 배달2 / 초밥 맛있어요~ 캘리포니아롤은 비추입니다배달 완전 빨랐어요 잘먹었습니다
16337,맛2 / 양2 / 배달2 / 회무침에 초고추장이 없어서 정말 당황했는데요..전화드리니 바로 다시 가져다 주셨네요.맛있게 잘 먹었습니다.
16338,맛2 / 양2 / 배달2 / 맛읶어요 완전완전 맛잇어용
16339,"맛2 / 양2 / 배달2 / 연어, 광어가 신선하고 도톰해요.배달도 빠르고 맛도 훌륭합니다~^^서비스로 주신것도 맛있게 잘먹었어요~"
16340,맛2 / 양2 / 배달2 / 맛있고 깔끔해서 좋아요.
16341,"맛2 / 양2 / 배달2 / 아주 맛있게 잘 먹었습니다.깔끔하고 다채로운 구성에, 간장이 담긴물고기 용기까지 좋았습니다^^입맛이 없을땐 초밥이 최고!"
16342,맛2 / 양2 / 배달2 / 넘 맛있게 잘 먹었어요 ~~
16343,맛2 / 양2 / 배달2 / 잘먹었습니다! 번창하십쇼!
16344,맛2 / 양2 / 배달2 / 와 포장 대박 깔끔포장에서 음식점 위생 관리하시는게 보일정도로 믿음이 가요잘먹었습니다
16345,맛2 / 양2 / 배달2 / 맛있었어요포장상태도 좋았습니다
16346,맛2 / 양2 / 배달2 / 배달도 빠르고 맛있어요!!!!! 배달되는초밥집중에 저렴한편이고 맛있습니당! 리뷰서비스 튀김도 잘받았습니당:) 다음에도 시킬게용
16347,맛2 / 양2 / 배달2 / 맛나요
16348,맛2 / 양2 / 배달2 / 맛있엇어요또 주문할게요
16349,맛2 / 양2 / 배달2 / 여기 퀄리티 진짜 좋아서 매번 믿고 시켜요
16350,맛2 / 양2 / 배달2 / 양도많고 맛잇어여!!굿굿
16351,맛2 / 양2 / 배달2 / 음식 너무 맛있어요~평소 가던 스시집 지겨워져서 처음으로 시켜 봤는데 퀄리티도 괜찮고 맛있네요 앞으로 종종 시켜 먹을 것 같아요 서비스 튀김도 맛있어요ㅎㅎ
16352,맛2 / 양2 / 배달2 / 맛있습니다! 굳굳!
16353,맛2 / 양2 / 배달2 / 왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈
16354,맛2 / 양2 / 배달2 / 맛집을 찾은거같네요. 회무침에 얼음싸준거보고 감동했어요
16355,맛2 / 양2 / 배달2 / 회 싱싱하고 맛있어요근데... 밥이 힘없이 풀어지네요서비스로 주신 새우튀김 고로케도 맛있게 잘먹었습니다. 매실음료도 잘먹을게요ㅎ다음에 또 시켜먹을게요~~!!!
16356,맛1 / 양1 / 배달1 / 처음 시켜먹어봤는데 음.. 그냥 평범한 맛?! 쏘쏘무튼 잘먹었습니다
16357,맛2 / 양2 / 배달2 / 초밥도 튀김도 맛있네요ㅎㅎ
16358,맛2 / 양2 / 배달2 / 엄청 맛있습니다~ 회도신선하고 서비스도 좋네오~
16359,맛1 / 양2 / 배달2 / 배달도 빨리오구 맛있었어요
16361,맛1 / 양1 / 배달1 / 무난하게 맛있습니다 ㅎㅎ
16362,맛2 / 양2 / 배달2 / 정말 맛있어요! 서비스로 주신 회무침이랑 매실음료수도 정말좋았습니다. 다음에도 초밥생각나면 여기서 시켜먹을게요!!!!!
16363,맛2 / 양2 / 배달2 / 자주 시켜먹어요 맛있고 서비스도 좋아요 추천해요~~
16364,맛2 / 양2 / 배달2 / 맛도 좋고 포장 디테일도 좋았어요맛있게 잘 먹었습니다!
16365,"맛2 / 양1 / 배달2 / 회사 근처라 갔던 곳인데 배달은 첨이에요~똑같이 맛있고 배달속도가 ㄷ ㅐ박입니다용.매실음료, 튀김 서비스 감사합니다🤟"
16366,맛2 / 양2 / 배달2 / 배달 빠르고 맛있어요!!
16367,맛1 / 양2 / 배달2 / 정성스럽게 포장되어 배달되니 먹기전부터 기분이 좋더라고요 맛도 딱 깔끔! 잘 먹었습니다 오늘은 혼밥이었는데 다음엔 식구들과 함께 하려고요~ 어려운 시국이지만 건강 유의하시고 웃을일만 가득하시길 바랍니다
16368,맛2 / 양2 / 배달2 / 지난번에 시켰을 때 너무 맛있게 먹었어서 또 시켰는데 이 집은 회가 진짜 두툼하게 너무 좋은 것 같아요 진짜 맛있게 먹었어요 🤤 초밥 생각날 때마다 여기서만 시켜먹을 것 같아요리뷰 이벤트로 받은 회무침도 최고였습니다 !
16369,맛2 / 양2 / 배달2 / 점심시간에 배달대란일까바조금일찍시켰구요6개모두 직원들다맛있게먹었답니다감사합니다
16370,맛2 / 양2 / 배달2 / 맛있어서 지난번과 같이 시켜먹었습니다.역시나 맛있네요^^
16371,맛2 / 양2 / 배달2 / 다들 그러듯이 첫 가게 주문할대 댓글 보잖아요 그래서 저도 오늘 스시 먹고 싶어서 이 가게 봤는데 모 호평이 좋터군요 근데 요즘 그런거 못 믿잔아요... 근데 이 가게 품질 서비스 최고입니다 추가 요청에 와사비 마늘 생강 미소국 부탁한다고 했는데 다 배달해주었어요 감사하게요 앞으로 여기 저 단골이에요~ 감사합니다 사장님 그리고 사시미 튀김 등등 넘 맛있어요~~ 제가 일본에서 태어나서 사시미 입맛 까다로은데! 오시 데스네에요~ 이거 보신분 저 믿고 이 가게 주문하세요!
16372,맛2 / 양2 / 배달2 / 요기요로는 처음이네요. 사시미 6번째인데 항상 만족합니다. 여기 가심비 따라올 곳 없어요. 매주 시켜먹어요.
16373,맛2 / 양2 / 배달2 / 초밥도 맛있고 회도 싱싱하고 장국도 맛있어요 배달도 딱맞춰 제시간에 해주시고!! 모두모두 맛있게 양껏 먹었습니다👍👍
16374,"맛2 / 양2 / 배달2 / 배달이 참 빨라요 그리고 연어랑 흰살생선 상태가 좋습니다. 서비스도 많이 주셨어요, 그리고 소고기 초밥 짱~맛있어요"
16375,맛2 / 양2 / 배달2 / 배달도 빠르고 초밥 맛있어요서비스로 주신 회무침도 좋았구요~근데 락교가 좀 아삭(?)하지 않고 무른 듯한 느낌이어서 아쉬웠어요그것만 좀 신경써주세요~
16376,맛2 / 양2 / 배달2 / 처음 주문해봤는데 너무 맛있었어요! 밥양 조절 요청도 적용 바로 해주시고 배달도 굉장히 빠르더라구요! 연어 회 두께도 좋고 스시는 또 스시현에서 주문할거에요!!
16377,맛1 / 양2 / 배달1 / 맛있게 잘 먹었습니다. 꼼꼼히 포장도 해주시고 감사했는데 서비스 메뉴가 안왔네요ㅜㅜ
16378,맛2 / 양2 / 배달2 / 다음에 또 시킬게요
16379,"맛2 / 양2 / 배달2 / 어제 첨 시켜서 먹고 넘 맛있어서 오늘 또 시켰네요(도르마무, 거래를 하러 왔다)어제 첨 시켜서 먹고 넘 맛있어서 오늘 또 시켰네요"
16380,맛2 / 양2 / 배달2 / 처음인데 만족했습니다. 서비스 튀김도 때깔이 좋네요.
16381,맛2 / 양2 / 배달2 / 깔끔하네요 맛있는 한끼였습니다 리뷰이벤트로 보내주신 사이드 메뉴도 잘먹었습니다
16382,맛2 / 양2 / 배달2 / 배달도 빠르고 너무 맛있습니다!!
16383,맛2 / 양2 / 배달2 / 서비스 최고입니다 너무 맛있게 잘먹었어요 초밥 구성 다 최고 ㅠㅠ
16384,맛2 / 양2 / 배달2 / 낼또먹어야지~👍 연어두툼하고신선해요
16385,맛2 / 양2 / 배달2 / 너무 맛있었어요! 서비스도 짱짱!!
16386,맛2 / 양2 / 배달2 / 배달 엄청 빨리왔어요!!그리고 새우....... 와사비.... 환상적이었습니다!진짜 와사비는...시켜서 먹어봐야 말로 표현이 안됩니다너무 맛있게 먹었어요!리뷰이벤트 서비스도 잘먹었습니다!정말 알차게 먹었어요담에 또 시킬게요!
16387,맛2 / 양2 / 배달2 / 포장도 깔끔하고 너무 맛있게 잘 먹었습니다 또 먹고싶네요^^
